filepath,label
data\raw\american_bison\american_bison-0051.jpg,american_bison
data\raw\american_bison\american_bison-0246.jpg,american_bison
data\raw\american_bison\american_bison-0114.jpg,american_bison
data\raw\american_bison\american_bison-0322.jpg,american_bison
data\raw\american_bison\american_bison-0158.jpg,american_bison
data\raw\american_bison\american_bison-0069.jpg,american_bison
data\raw\american_bison\american_bison-0145.jpg,american_bison
data\raw\american_bison\american_bison-0254.jpg,american_bison
data\raw\american_bison\american_bison-0082.jpg,american_bison
data\raw\american_bison\american_bison-0265.jpg,american_bison
data\raw\american_bison\american_bison-0154.jpg,american_bison
data\raw\american_bison\american_bison-0120.jpg,american_bison
data\raw\american_bison\american_bison-0276.jpg,american_bison
data\raw\american_bison\american_bison-0108.jpg,american_bison
data\raw\american_bison\american_bison-0266.jpg,american_bison
data\raw\american_bison\american_bison-0235.jpg,american_bison
data\raw\american_bison\american_bison-0041.jpg,american_bison
data\raw\american_bison\american_bison-0066.jpg,american_bison
data\raw\american_bison\american_bison-0032.jpg,american_bison
data\raw\american_bison\american_bison-0099.jpg,american_bison
data\raw\american_bison\american_bison-0325.jpg,american_bison
data\raw\american_bison\american_bison-0280.jpg,american_bison
data\raw\american_bison\american_bison-0208.jpg,american_bison
data\raw\american_bison\american_bison-0302.jpg,american_bison
data\raw\american_bison\american_bison-0106.jpg,american_bison
data\raw\american_bison\american_bison-0161.jpg,american_bison
data\raw\american_bison\american_bison-0068.jpg,american_bison
data\raw\american_bison\american_bison-0230.jpg,american_bison
data\raw\american_bison\american_bison-0018.jpg,american_bison
data\raw\american_bison\american_bison-0171.jpg,american_bison
data\raw\american_bison\american_bison-0100.jpg,american_bison
data\raw\american_bison\american_bison-0128.jpg,american_bison
data\raw\american_bison\american_bison-0210.jpg,american_bison
data\raw\american_bison\american_bison-0044.jpg,american_bison
data\raw\american_bison\american_bison-0199.jpg,american_bison
data\raw\american_bison\american_bison-0274.jpg,american_bison
data\raw\american_bison\american_bison-0002.jpg,american_bison
data\raw\american_bison\american_bison-0159.jpg,american_bison
data\raw\american_bison\american_bison-0096.jpg,american_bison
data\raw\american_bison\american_bison-0292.jpg,american_bison
data\raw\american_bison\american_bison-0174.jpg,american_bison
data\raw\american_bison\american_bison-0209.jpg,american_bison
data\raw\american_bison\american_bison-0119.jpg,american_bison
data\raw\american_bison\american_bison-0232.jpg,american_bison
data\raw\american_bison\american_bison-0324.jpg,american_bison
data\raw\american_bison\american_bison-0006.jpg,american_bison
data\raw\american_bison\american_bison-0249.jpg,american_bison
data\raw\american_bison\american_bison-0258.jpg,american_bison
data\raw\american_bison\american_bison-0097.jpg,american_bison
data\raw\american_bison\american_bison-0052.jpg,american_bison
data\raw\american_bison\american_bison-0245.jpg,american_bison
data\raw\american_bison\american_bison-0303.jpg,american_bison
data\raw\american_bison\american_bison-0316.jpg,american_bison
data\raw\american_bison\american_bison-0140.jpg,american_bison
data\raw\american_bison\american_bison-0090.jpg,american_bison
data\raw\american_bison\american_bison-0176.jpg,american_bison
data\raw\american_bison\american_bison-0336.jpg,american_bison
data\raw\american_bison\american_bison-0118.jpg,american_bison
data\raw\american_bison\american_bison-0148.jpg,american_bison
data\raw\american_bison\american_bison-0267.jpg,american_bison
data\raw\american_bison\american_bison-0035.jpg,american_bison
data\raw\american_bison\american_bison-0020.jpg,american_bison
data\raw\american_bison\american_bison-0029.jpg,american_bison
data\raw\american_bison\american_bison-0192.jpg,american_bison
data\raw\american_bison\american_bison-0015.jpg,american_bison
data\raw\american_bison\american_bison-0215.jpg,american_bison
data\raw\american_bison\american_bison-0253.jpg,american_bison
data\raw\american_bison\american_bison-0144.jpg,american_bison
data\raw\american_bison\american_bison-0306.jpg,american_bison
data\raw\american_bison\american_bison-0110.jpg,american_bison
data\raw\american_bison\american_bison-0331.jpg,american_bison
data\raw\american_bison\american_bison-0197.jpg,american_bison
data\raw\american_bison\american_bison-0169.jpg,american_bison
data\raw\american_bison\american_bison-0092.jpg,american_bison
data\raw\american_bison\american_bison-0270.jpg,american_bison
data\raw\american_bison\american_bison-0037.jpg,american_bison
data\raw\american_bison\american_bison-0264.jpg,american_bison
data\raw\american_bison\american_bison-0214.jpg,american_bison
data\raw\american_bison\american_bison-0038.jpg,american_bison
data\raw\american_bison\american_bison-0061.jpg,american_bison
data\raw\american_bison\american_bison-0077.jpg,american_bison
data\raw\american_bison\american_bison-0200.jpg,american_bison
data\raw\american_bison\american_bison-0326.jpg,american_bison
data\raw\american_bison\american_bison-0307.jpg,american_bison
data\raw\american_bison\american_bison-0001.jpg,american_bison
data\raw\american_bison\american_bison-0131.jpg,american_bison
data\raw\american_bison\american_bison-0323.jpg,american_bison
data\raw\american_bison\american_bison-0162.jpg,american_bison
data\raw\american_bison\american_bison-0023.jpg,american_bison
data\raw\american_bison\american_bison-0304.jpg,american_bison
data\raw\american_bison\american_bison-0317.jpg,american_bison
data\raw\american_bison\american_bison-0313.jpg,american_bison
data\raw\american_bison\american_bison-0196.jpg,american_bison
data\raw\american_bison\american_bison-0034.jpg,american_bison
data\raw\american_bison\american_bison-0028.jpg,american_bison
data\raw\american_bison\american_bison-0187.jpg,american_bison
data\raw\american_bison\american_bison-0288.jpg,american_bison
data\raw\american_bison\american_bison-0129.jpg,american_bison
data\raw\american_bison\american_bison-0013.jpg,american_bison
data\raw\american_bison\american_bison-0293.jpg,american_bison
data\raw\american_bison\american_bison-0198.jpg,american_bison
data\raw\american_bison\american_bison-0250.jpg,american_bison
data\raw\american_bison\american_bison-0080.jpg,american_bison
data\raw\american_bison\american_bison-0152.jpg,american_bison
data\raw\american_bison\american_bison-0040.jpg,american_bison
data\raw\american_bison\american_bison-0244.jpg,american_bison
data\raw\american_bison\american_bison-0206.jpg,american_bison
data\raw\american_bison\american_bison-0111.jpg,american_bison
data\raw\american_bison\american_bison-0201.jpg,american_bison
data\raw\american_bison\american_bison-0211.jpg,american_bison
data\raw\american_bison\american_bison-0294.jpg,american_bison
data\raw\american_bison\american_bison-0116.jpg,american_bison
data\raw\american_bison\american_bison-0252.jpg,american_bison
data\raw\american_bison\american_bison-0058.jpg,american_bison
data\raw\american_bison\american_bison-0107.jpg,american_bison
data\raw\american_bison\american_bison-0184.jpg,american_bison
data\raw\american_bison\american_bison-0064.jpg,american_bison
data\raw\american_bison\american_bison-0229.jpg,american_bison
data\raw\american_bison\american_bison-0219.jpg,american_bison
data\raw\american_bison\american_bison-0164.jpg,american_bison
data\raw\american_bison\american_bison-0291.jpg,american_bison
data\raw\american_bison\american_bison-0255.jpg,american_bison
data\raw\american_bison\american_bison-0019.jpg,american_bison
data\raw\american_bison\american_bison-0156.jpg,american_bison
data\raw\american_bison\american_bison-0314.jpg,american_bison
data\raw\american_bison\american_bison-0017.jpg,american_bison
data\raw\american_bison\american_bison-0030.jpg,american_bison
data\raw\american_bison\american_bison-0150.jpg,american_bison
data\raw\american_bison\american_bison-0282.jpg,american_bison
data\raw\american_bison\american_bison-0295.jpg,american_bison
data\raw\american_bison\american_bison-0181.jpg,american_bison
data\raw\american_bison\american_bison-0240.jpg,american_bison
data\raw\american_bison\american_bison-0113.jpg,american_bison
data\raw\american_bison\american_bison-0311.jpg,american_bison
data\raw\american_bison\american_bison-0121.jpg,american_bison
data\raw\american_bison\american_bison-0342.jpg,american_bison
data\raw\american_bison\american_bison-0147.jpg,american_bison
data\raw\american_bison\american_bison-0165.jpg,american_bison
data\raw\american_bison\american_bison-0321.jpg,american_bison
data\raw\american_bison\american_bison-0217.jpg,american_bison
data\raw\american_bison\american_bison-0163.jpg,american_bison
data\raw\american_bison\american_bison-0075.jpg,american_bison
data\raw\american_bison\american_bison-0202.jpg,american_bison
data\raw\american_bison\american_bison-0296.jpg,american_bison
data\raw\american_bison\american_bison-0012.jpg,american_bison
data\raw\american_bison\american_bison-0182.jpg,american_bison
data\raw\american_bison\american_bison-0033.jpg,american_bison
data\raw\american_bison\american_bison-0137.jpg,american_bison
data\raw\american_bison\american_bison-0004.jpg,american_bison
data\raw\american_bison\american_bison-0078.jpg,american_bison
data\raw\american_bison\american_bison-0046.jpg,american_bison
data\raw\american_bison\american_bison-0093.jpg,american_bison
data\raw\american_bison\american_bison-0301.jpg,american_bison
data\raw\american_bison\american_bison-0212.jpg,american_bison
data\raw\american_bison\american_bison-0194.jpg,american_bison
data\raw\american_bison\american_bison-0337.jpg,american_bison
data\raw\american_bison\american_bison-0073.jpg,american_bison
data\raw\american_bison\american_bison-0339.jpg,american_bison
data\raw\american_bison\american_bison-0135.jpg,american_bison
data\raw\american_bison\american_bison-0151.jpg,american_bison
data\raw\american_bison\american_bison-0234.jpg,american_bison
data\raw\american_bison\american_bison-0124.jpg,american_bison
data\raw\american_bison\american_bison-0298.jpg,american_bison
data\raw\american_bison\american_bison-0284.jpg,american_bison
data\raw\american_bison\american_bison-0048.jpg,american_bison
data\raw\american_bison\american_bison-0221.jpg,american_bison
data\raw\american_bison\american_bison-0263.jpg,american_bison
data\raw\american_bison\american_bison-0188.jpg,american_bison
data\raw\american_bison\american_bison-0081.jpg,american_bison
data\raw\american_bison\american_bison-0050.jpg,american_bison
data\raw\american_bison\american_bison-0227.jpg,american_bison
data\raw\american_bison\american_bison-0031.jpg,american_bison
data\raw\american_bison\american_bison-0060.jpg,american_bison
data\raw\american_bison\american_bison-0310.jpg,american_bison
data\raw\american_bison\american_bison-0207.jpg,american_bison
data\raw\american_bison\american_bison-0340.jpg,american_bison
data\raw\american_bison\american_bison-0117.jpg,american_bison
data\raw\american_bison\american_bison-0272.jpg,american_bison
data\raw\american_bison\american_bison-0309.jpg,american_bison
data\raw\american_bison\american_bison-0085.jpg,american_bison
data\raw\american_bison\american_bison-0141.jpg,american_bison
data\raw\american_bison\american_bison-0191.jpg,american_bison
data\raw\american_bison\american_bison-0333.jpg,american_bison
data\raw\american_bison\american_bison-0089.jpg,american_bison
data\raw\american_bison\american_bison-0136.jpg,american_bison
data\raw\american_bison\american_bison-0142.jpg,american_bison
data\raw\american_bison\american_bison-0283.jpg,american_bison
data\raw\american_bison\american_bison-0095.jpg,american_bison
data\raw\american_bison\american_bison-0149.jpg,american_bison
data\raw\american_bison\american_bison-0170.jpg,american_bison
data\raw\american_bison\american_bison-0271.jpg,american_bison
data\raw\american_bison\american_bison-0063.jpg,american_bison
data\raw\american_bison\american_bison-0285.jpg,american_bison
data\raw\american_bison\american_bison-0104.jpg,american_bison
data\raw\american_bison\american_bison-0057.jpg,american_bison
data\raw\american_bison\american_bison-0076.jpg,american_bison
data\raw\american_bison\american_bison-0024.jpg,american_bison
data\raw\american_bison\american_bison-0005.jpg,american_bison
data\raw\american_bison\american_bison-0203.jpg,american_bison
data\raw\american_bison\american_bison-0319.jpg,american_bison
data\raw\american_bison\american_bison-0225.jpg,american_bison
data\raw\american_bison\american_bison-0183.jpg,american_bison
data\raw\american_bison\american_bison-0262.jpg,american_bison
data\raw\american_bison\american_bison-0122.jpg,american_bison
data\raw\american_bison\american_bison-0177.jpg,american_bison
data\raw\american_bison\american_bison-0228.jpg,american_bison
data\raw\american_bison\american_bison-0329.jpg,american_bison
data\raw\american_bison\american_bison-0332.jpg,american_bison
data\raw\american_bison\american_bison-0261.jpg,american_bison
data\raw\american_bison\american_bison-0105.jpg,american_bison
data\raw\american_bison\american_bison-0185.jpg,american_bison
data\raw\american_bison\american_bison-0287.jpg,american_bison
data\raw\american_bison\american_bison-0286.jpg,american_bison
data\raw\american_bison\american_bison-0049.jpg,american_bison
data\raw\american_bison\american_bison-0133.jpg,american_bison
data\raw\american_bison\american_bison-0003.jpg,american_bison
data\raw\american_bison\american_bison-0259.jpg,american_bison
data\raw\american_bison\american_bison-0071.jpg,american_bison
data\raw\american_bison\american_bison-0256.jpg,american_bison
data\raw\american_bison\american_bison-0320.jpg,american_bison
data\raw\american_bison\american_bison-0153.jpg,american_bison
data\raw\american_bison\american_bison-0226.jpg,american_bison
data\raw\american_bison\american_bison-0072.jpg,american_bison
data\raw\american_bison\american_bison-0088.jpg,american_bison
data\raw\anteater\anteater-0235.jpg,anteater
data\raw\anteater\anteater-0058.jpg,anteater
data\raw\anteater\anteater-0072.jpg,anteater
data\raw\anteater\anteater-0217.jpg,anteater
data\raw\anteater\anteater-0032.jpg,anteater
data\raw\anteater\anteater-0009.jpg,anteater
data\raw\anteater\anteater-0204.jpg,anteater
data\raw\anteater\anteater-0028.jpg,anteater
data\raw\anteater\anteater-0247.jpg,anteater
data\raw\anteater\anteater-0104.jpg,anteater
data\raw\anteater\anteater-0157.jpg,anteater
data\raw\anteater\anteater-0251.jpg,anteater
data\raw\anteater\anteater-0034.jpg,anteater
data\raw\anteater\anteater-0298.jpg,anteater
data\raw\anteater\anteater-0262.jpg,anteater
data\raw\anteater\anteater-0141.jpg,anteater
data\raw\anteater\anteater-0244.jpg,anteater
data\raw\anteater\anteater-0193.jpg,anteater
data\raw\anteater\anteater-0276.jpg,anteater
data\raw\anteater\anteater-0243.jpg,anteater
data\raw\anteater\anteater-0146.jpg,anteater
data\raw\anteater\anteater-0091.jpg,anteater
data\raw\anteater\anteater-0133.jpg,anteater
data\raw\anteater\anteater-0011.jpg,anteater
data\raw\anteater\anteater-0241.jpg,anteater
data\raw\anteater\anteater-0194.jpg,anteater
data\raw\anteater\anteater-0188.jpg,anteater
data\raw\anteater\anteater-0016.jpg,anteater
data\raw\anteater\anteater-0095.jpg,anteater
data\raw\anteater\anteater-0055.jpg,anteater
data\raw\anteater\anteater-0200.jpg,anteater
data\raw\anteater\anteater-0103.jpg,anteater
data\raw\anteater\anteater-0214.jpg,anteater
data\raw\anteater\anteater-0288.jpg,anteater
data\raw\anteater\anteater-0164.jpg,anteater
data\raw\anteater\anteater-0071.jpg,anteater
data\raw\anteater\anteater-0174.jpg,anteater
data\raw\anteater\anteater-0183.jpg,anteater
data\raw\anteater\anteater-0153.jpg,anteater
data\raw\anteater\anteater-0001.jpg,anteater
data\raw\anteater\anteater-0230.jpg,anteater
data\raw\anteater\anteater-0155.jpg,anteater
data\raw\anteater\anteater-0216.jpg,anteater
data\raw\anteater\anteater-0265.jpg,anteater
data\raw\anteater\anteater-0069.jpg,anteater
data\raw\anteater\anteater-0067.jpg,anteater
data\raw\anteater\anteater-0293.jpg,anteater
data\raw\anteater\anteater-0176.jpg,anteater
data\raw\anteater\anteater-0280.jpg,anteater
data\raw\anteater\anteater-0177.jpg,anteater
data\raw\anteater\anteater-0093.jpg,anteater
data\raw\anteater\anteater-0094.jpg,anteater
data\raw\anteater\anteater-0184.jpg,anteater
data\raw\anteater\anteater-0238.jpg,anteater
data\raw\anteater\anteater-0278.jpg,anteater
data\raw\anteater\anteater-0056.jpg,anteater
data\raw\anteater\anteater-0281.jpg,anteater
data\raw\anteater\anteater-0132.jpg,anteater
data\raw\anteater\anteater-0052.jpg,anteater
data\raw\anteater\anteater-0201.jpg,anteater
data\raw\anteater\anteater-0053.jpg,anteater
data\raw\anteater\anteater-0232.jpg,anteater
data\raw\anteater\anteater-0192.jpg,anteater
data\raw\anteater\anteater-0022.jpg,anteater
data\raw\anteater\anteater-0035.jpg,anteater
data\raw\anteater\anteater-0065.jpg,anteater
data\raw\anteater\anteater-0158.jpg,anteater
data\raw\anteater\anteater-0219.jpg,anteater
data\raw\anteater\anteater-0221.jpg,anteater
data\raw\anteater\anteater-0023.jpg,anteater
data\raw\anteater\anteater-0054.jpg,anteater
data\raw\anteater\anteater-0042.jpg,anteater
data\raw\anteater\anteater-0202.jpg,anteater
data\raw\anteater\anteater-0180.jpg,anteater
data\raw\anteater\anteater-0017.jpg,anteater
data\raw\anteater\anteater-0250.jpg,anteater
data\raw\anteater\anteater-0266.jpg,anteater
data\raw\anteater\anteater-0005.jpg,anteater
data\raw\anteater\anteater-0057.jpg,anteater
data\raw\anteater\anteater-0195.jpg,anteater
data\raw\anteater\anteater-0006.jpg,anteater
data\raw\anteater\anteater-0190.jpg,anteater
data\raw\anteater\anteater-0013.jpg,anteater
data\raw\anteater\anteater-0081.jpg,anteater
data\raw\anteater\anteater-0258.jpg,anteater
data\raw\anteater\anteater-0108.jpg,anteater
data\raw\anteater\anteater-0270.jpg,anteater
data\raw\anteater\anteater-0080.jpg,anteater
data\raw\anteater\anteater-0025.jpg,anteater
data\raw\anteater\anteater-0299.jpg,anteater
data\raw\anteater\anteater-0029.jpg,anteater
